property_id,month,noi_monthly,occupancy,revenue,opex,debt_service_monthly
PROP-045,2022-11,249233.0,0.925,408110.0,155082.0,150699.0
PROP-045,2022-12,248131.0,0.908,400212.0,152081.0,150699.0
PROP-045,2023-01,261517.0,0.942,415567.0,157916.0,150699.0
PROP-045,2023-02,254594.0,0.908,400237.0,152090.0,150699.0
PROP-045,2023-03,264213.0,0.938,413738.0,157220.0,150699.0
PROP-045,2023-04,259566.0,0.925,408054.0,155061.0,150699.0
PROP-045,2023-05,263396.0,0.949,418555.0,159051.0,150699.0
PROP-045,2023-06,253811.0,0.928,409373.0,155562.0,150699.0
PROP-045,2023-07,251495.0,0.934,411815.0,156490.0,150699.0
PROP-045,2023-08,240065.0,0.901,397529.0,151061.0,150699.0
PROP-045,2023-09,238707.0,0.9,396919.0,150829.0,150699.0
PROP-045,2023-10,251723.0,0.945,416835.0,158397.0,150699.0
PROP-045,2023-11,256035.0,0.951,419248.0,159314.0,150699.0
PROP-045,2023-12,255726.0,0.935,412462.0,156735.0,150699.0
PROP-045,2024-01,261044.0,0.941,414817.0,157630.0,150699.0
PROP-045,2024-02,258383.0,0.921,406194.0,154354.0,150699.0
PROP-045,2024-03,266126.0,0.945,416733.0,158358.0,150699.0
PROP-045,2024-04,255563.0,0.911,401760.0,152669.0,150699.0
PROP-045,2024-05,260163.0,0.938,413416.0,157098.0,150699.0
PROP-045,2024-06,245715.0,0.899,396314.0,150599.0,150699.0
PROP-045,2024-07,249459.0,0.926,408481.0,155223.0,150699.0
PROP-045,2024-08,244717.0,0.919,405234.0,153989.0,150699.0
PROP-045,2024-09,247312.0,0.933,411227.0,156266.0,150699.0
PROP-045,2024-10,249061.0,0.935,412426.0,156722.0,150699.0
PROP-045,2024-11,251117.0,0.932,411195.0,156254.0,150699.0
PROP-046,2022-01,411770.0,0.905,664146.0,252375.0,297201.0
PROP-046,2022-01,418064.0,0.905,664331.0,252446.0,297201.0
PROP-046,2022-03,410376.0,0.879,645135.0,245151.0,297201.0
PROP-046,2022-04,425867.0,0.909,666876.0,253413.0,297201.0
PROP-046,2022-05,410509.0,0.879,645344.0,245231.0,297201.0
PROP-046,2022-05,419107.0,0.908,665989.0,253076.0,297201.0
PROP-046,2022-06,406615.0,0.894,655830.0,249216.0,297201.0
PROP-046,2022-07,417634.0,0.932,683862.0,259868.0,297201.0
PROP-046,2022-08,389845.0,0.88,645555.0,245311.0,297201.0
PROP-046,2022-09,407333.0,0.923,677307.0,257377.0,297201.0
PROP-046,2022-10,405669.0,0.915,671758.0,255268.0,297201.0
PROP-046,2022-11,413461.0,0.923,677028.0,257271.0,297201.0
PROP-046,2022-12,422320.0,0.928,681161.0,258841.0,297201.0
PROP-046,2023-01,408504.0,0.885,649140.0,246673.0,297201.0
PROP-046,2023-02,412652.0,0.884,648713.0,246511.0,297201.0
PROP-046,2023-03,415608.0,0.887,650811.0,247308.0,297201.0
PROP-046,2023-04,415078.0,0.889,652527.0,247960.0,297201.0
PROP-046,2023-05,419033.0,0.907,665871.0,253031.0,297201.0
PROP-046,2023-06,419981.0,0.923,677389.0,257408.0,297201.0
PROP-046,2023-07,400335.0,0.893,655535.0,249103.0,297201.0
PROP-046,2023-08,398993.0,0.9,660703.0,251067.0,297201.0
PROP-046,2023-09,396775.0,0.899,659752.0,250706.0,297201.0
PROP-046,2023-10,399213.0,0.901,661067.0,251206.0,297201.0
PROP-046,2023-11,407586.0,0.91,667409.0,253615.0,297201.0
PROP-046,2023-12,424310.0,0.933,684371.0,260061.0,297201.0
PROP-046,2024-01,411487.0,0.891,653880.0,248475.0,297201.0
PROP-046,2024-02,427564.0,0.916,672157.0,255420.0,297201.0
PROP-046,2024-03,433413.0,0.925,678692.0,257903.0,297201.0
PROP-046,2024-04,426795.0,0.914,670948.0,254960.0,297201.0
PROP-046,2024-05,427361.0,0.925,679105.0,258060.0,297201.0
PROP-046,2024-06,418606.0,0.92,675170.0,256565.0,297201.0
PROP-046,2024-07,396101.0,0.884,648601.0,246468.0,297201.0
PROP-046,2024-08,398568.0,0.899,660000.0,250800.0,297201.0
PROP-046,2024-09,401084.0,0.909,666918.0,253429.0,297201.0
PROP-046,2024-10,390784.0,0.882,647110.0,245902.0,297201.0
PROP-046,2024-11,394053.0,0.879,645248.0,245194.0,297201.0
PROP-047,2022-01,198239.0,0.889,319741.0,121501.0,151449.0
PROP-047,2022-01,205258.0,0.907,326169.0,123944.0,151449.0
PROP-047,2022-03,206658.0,0.903,324878.0,123454.0,151449.0
PROP-047,2022-04,211847.0,0.922,331737.0,126060.0,151449.0
PROP-047,2022-05,208300.0,0.911,327461.0,124435.0,151449.0
PROP-047,2022-05,209668.0,0.926,333177.0,126607.0,151449.0
PROP-047,2022-06,197317.0,0.885,318253.0,120936.0,151449.0
PROP-047,2022-07,199530.0,0.909,326723.0,124155.0,151449.0
PROP-047,2022-08,191566.0,0.882,317219.0,120543.0,151449.0
PROP-047,2022-09,192763.0,0.891,320524.0,121799.0,151449.0
PROP-047,2022-10,201323.0,0.927,333376.0,126683.0,151449.0
PROP-047,2022-11,203825.0,0.928,333756.0,126827.0,151449.0
PROP-047,2022-12,201929.0,0.906,325692.0,123763.0,151449.0
PROP-047,2023-01,199676.0,0.882,317298.0,120573.0,151449.0
PROP-047,2023-02,202182.0,0.884,317842.0,120780.0,151449.0
PROP-047,2023-03,213612.0,0.93,334501.0,127110.0,151449.0
PROP-047,2023-04,212451.0,0.929,333986.0,126915.0,151449.0
PROP-047,2023-05,206042.0,0.91,327415.0,124418.0,151449.0
PROP-047,2023-06,196559.0,0.882,317031.0,120472.0,151449.0
PROP-047,2023-07,204318.0,0.93,334563.0,127134.0,151449.0
PROP-047,2023-08,194780.0,0.897,322541.0,122566.0,151449.0
PROP-047,2023-09,201591.0,0.932,335203.0,127377.0,151449.0
PROP-047,2023-10,198001.0,0.912,327875.0,124593.0,151449.0
PROP-047,2023-11,202208.0,0.921,331108.0,125821.0,151449.0
PROP-047,2023-12,204807.0,0.919,330335.0,125527.0,151449.0
PROP-047,2024-01,204007.0,0.901,324181.0,123189.0,151449.0
PROP-047,2024-02,202214.0,0.884,317892.0,120799.0,151449.0
PROP-047,2024-03,204075.0,0.889,319566.0,121435.0,151449.0
PROP-047,2024-04,204250.0,0.893,321093.0,122015.0,151449.0
PROP-047,2024-05,209381.0,0.925,332721.0,126434.0,151449.0
PROP-047,2024-06,200882.0,0.901,324003.0,123121.0,151449.0
PROP-047,2024-07,203932.0,0.929,333932.0,126894.0,151449.0
PROP-047,2024-08,194984.0,0.898,322879.0,122694.0,151449.0
PROP-047,2024-09,199168.0,0.921,331174.0,125846.0,151449.0
PROP-047,2024-10,192717.0,0.887,319125.0,121268.0,151449.0
PROP-047,2024-11,205031.0,0.934,335731.0,127578.0,151449.0
PROP-048,2022-01,166373.0,0.947,268344.0,101971.0,111013.0
PROP-048,2022-01,166636.0,0.934,264795.0,100622.0,111013.0
PROP-048,2022-03,173224.0,0.961,272318.0,103481.0,111013.0
PROP-048,2022-04,164562.0,0.909,257692.0,97923.0,111013.0
PROP-048,2022-05,167795.0,0.93,263783.0,100238.0,111013.0
PROP-048,2022-05,170014.0,0.953,270163.0,102662.0,111013.0
PROP-048,2022-06,162595.0,0.925,262250.0,99655.0,111013.0
PROP-048,2022-07,164313.0,0.949,269056.0,102241.0,111013.0
PROP-048,2022-08,164264.0,0.959,272009.0,103363.0,111013.0
PROP-048,2022-09,158253.0,0.928,263142.0,99994.0,111013.0
PROP-048,2022-10,162525.0,0.949,269129.0,102269.0,111013.0
PROP-048,2022-11,157139.0,0.908,257310.0,97778.0,111013.0
PROP-048,2022-12,161933.0,0.921,261182.0,99249.0,111013.0
PROP-048,2023-01,171553.0,0.962,272608.0,103591.0,111013.0
PROP-048,2023-02,168336.0,0.933,264634.0,100561.0,111013.0
PROP-048,2023-03,167627.0,0.926,262492.0,99747.0,111013.0
PROP-048,2023-04,172889.0,0.959,271791.0,103281.0,111013.0
PROP-048,2023-05,165946.0,0.93,263700.0,100206.0,111013.0
PROP-048,2023-06,165935.0,0.944,267638.0,101702.0,111013.0
PROP-048,2023-07,163262.0,0.943,267335.0,101587.0,111013.0
PROP-048,2023-08,155925.0,0.911,258201.0,98116.0,111013.0
PROP-048,2023-09,160374.0,0.941,266667.0,101334.0,111013.0
PROP-048,2023-10,162760.0,0.951,269518.0,102417.0,111013.0
PROP-048,2023-11,163770.0,0.946,268168.0,101904.0,111013.0
PROP-048,2023-12,160048.0,0.911,258143.0,98094.0,111013.0
PROP-048,2024-01,163171.0,0.915,259289.0,98530.0,111013.0
PROP-048,2024-02,170570.0,0.946,268146.0,101895.0,111013.0
PROP-048,2024-03,170449.0,0.942,266910.0,101426.0,111013.0
PROP-048,2024-04,170852.0,0.947,268590.0,102064.0,111013.0
PROP-048,2024-05,164795.0,0.924,261870.0,99511.0,111013.0
PROP-048,2024-06,160290.0,0.912,258532.0,98242.0,111013.0
PROP-048,2024-07,156902.0,0.906,256922.0,97630.0,111013.0
PROP-048,2024-08,158061.0,0.923,261737.0,99460.0,111013.0
PROP-048,2024-09,157902.0,0.926,262557.0,99772.0,111013.0
PROP-048,2024-10,157691.0,0.921,261125.0,99228.0,111013.0
PROP-048,2024-11,158137.0,0.913,258944.0,98399.0,111013.0
PROP-049,2022-01,62621.0,0.864,101001.0,38380.0,45483.0
PROP-049,2022-01,64576.0,0.878,102616.0,38994.0,45483.0
PROP-049,2022-03,65691.0,0.884,103270.0,39243.0,45483.0
PROP-049,2022-04,65370.0,0.876,102364.0,38898.0,45483.0
PROP-049,2022-05,63615.0,0.856,100006.0,38002.0,45483.0
PROP-049,2022-05,64207.0,0.873,102030.0,38771.0,45483.0
PROP-049,2022-06,62260.0,0.859,100419.0,38159.0,45483.0
PROP-049,2022-07,63230.0,0.886,103537.0,39344.0,45483.0
PROP-049,2022-08,61505.0,0.872,101848.0,38702.0,45483.0
PROP-049,2022-09,61477.0,0.875,102223.0,38845.0,45483.0
PROP-049,2022-10,61383.0,0.87,101646.0,38626.0,45483.0
PROP-049,2022-11,62437.0,0.875,102239.0,38851.0,45483.0
PROP-049,2022-12,62228.0,0.859,100367.0,38139.0,45483.0
PROP-049,2023-01,66334.0,0.902,105409.0,40056.0,45483.0
PROP-049,2023-02,67068.0,0.902,105434.0,40065.0,45483.0
PROP-049,2023-03,67618.0,0.906,105885.0,40236.0,45483.0
PROP-049,2023-04,65758.0,0.885,103376.0,39283.0,45483.0
PROP-049,2023-05,63491.0,0.864,100891.0,38339.0,45483.0
PROP-049,2023-06,63361.0,0.875,102195.0,38834.0,45483.0
PROP-049,2023-07,61498.0,0.862,100701.0,38267.0,45483.0
PROP-049,2023-08,61418.0,0.87,101704.0,38647.0,45483.0
PROP-049,2023-09,61878.0,0.881,102889.0,39098.0,45483.0
PROP-049,2023-10,60531.0,0.858,100235.0,38089.0,45483.0
PROP-049,2023-11,62614.0,0.878,102528.0,38961.0,45483.0
PROP-049,2023-12,63516.0,0.877,102445.0,38929.0,45483.0
PROP-049,2024-01,64714.0,0.88,102834.0,39077.0,45483.0
PROP-049,2024-02,63814.0,0.859,100319.0,38121.0,45483.0
PROP-049,2024-03,64753.0,0.868,101398.0,38531.0,45483.0
PROP-049,2024-04,64480.0,0.868,101367.0,38519.0,45483.0
PROP-049,2024-05,65261.0,0.888,103704.0,39408.0,45483.0
PROP-049,2024-06,64177.0,0.886,103511.0,39334.0,45483.0
PROP-049,2024-07,61712.0,0.865,101052.0,38400.0,45483.0
PROP-049,2024-08,60694.0,0.86,100505.0,38192.0,45483.0
PROP-049,2024-09,61178.0,0.871,101725.0,38656.0,45483.0
PROP-049,2024-10,63834.0,0.905,105704.0,40167.0,45483.0
PROP-049,2024-11,62228.0,0.872,101896.0,38720.0,45483.0
PROP-050,2022-01,190173.0,0.954,306731.0,116558.0,154440.0
PROP-050,2022-01,195140.0,0.964,310091.0,117835.0,154440.0
PROP-050,2022-03,191736.0,0.937,301421.0,114540.0,154440.0
PROP-050,2022-04,192548.0,0.938,301515.0,114576.0,154440.0
PROP-050,2022-05,197384.0,0.965,310300.0,117914.0,154440.0
PROP-050,2022-05,195778.0,0.967,311104.0,118220.0,154440.0
PROP-050,2022-06,194184.0,0.974,313200.0,119016.0,154440.0
PROP-050,2022-07,181919.0,0.926,297886.0,113197.0,154440.0
PROP-050,2022-08,181928.0,0.937,301258.0,114478.0,154440.0
PROP-050,2022-09,188063.0,0.972,312708.0,118829.0,154440.0
PROP-050,2022-10,180605.0,0.93,299069.0,113646.0,154440.0
PROP-050,2022-11,183906.0,0.936,301140.0,114433.0,154440.0
PROP-050,2022-12,194075.0,0.973,313024.0,118949.0,154440.0
PROP-050,2023-01,197034.0,0.974,313100.0,118978.0,154440.0
PROP-050,2023-02,191293.0,0.935,300725.0,114275.0,154440.0
PROP-050,2023-03,196751.0,0.958,308098.0,117077.0,154440.0
PROP-050,2023-04,193613.0,0.946,304371.0,115661.0,154440.0
PROP-050,2023-05,192517.0,0.951,305922.0,116250.0,154440.0
PROP-050,2023-06,185894.0,0.932,299829.0,113935.0,154440.0
PROP-050,2023-07,184597.0,0.94,302270.0,114863.0,154440.0
PROP-050,2023-08,187399.0,0.965,310318.0,117921.0,154440.0
PROP-050,2023-09,181971.0,0.941,302579.0,114980.0,154440.0
PROP-050,2023-10,179646.0,0.925,297480.0,113042.0,154440.0
PROP-050,2023-11,186692.0,0.951,305702.0,116167.0,154440.0
PROP-050,2023-12,189857.0,0.952,306220.0,116364.0,154440.0
PROP-050,2024-01,192169.0,0.95,305369.0,116040.0,154440.0
PROP-050,2024-02,195829.0,0.957,307855.0,116985.0,154440.0
PROP-050,2024-03,195061.0,0.95,305451.0,116071.0,154440.0
PROP-050,2024-04,198983.0,0.973,312813.0,118869.0,154440.0
PROP-050,2024-05,191203.0,0.945,303834.0,115457.0,154440.0
PROP-050,2024-06,191172.0,0.959,308343.0,117170.0,154440.0
PROP-050,2024-07,185293.0,0.944,303411.0,115296.0,154440.0
PROP-050,2024-08,181604.0,0.935,300722.0,114275.0,154440.0
PROP-050,2024-09,185267.0,0.958,308059.0,117062.0,154440.0
PROP-050,2024-10,187426.0,0.965,310363.0,117938.0,154440.0
PROP-050,2024-11,189279.0,0.964,309937.0,117776.0,154440.0
