property_id,property_name,market,asset_type,status,month,month_date,year,quarter,noi_monthly,occupancy,revenue,opex,debt_service_monthly,market,asset_type,status,property_name
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2023-07,2023-07-01,2023,Q3,300875.0,0.99,453839.0,172720.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2023-08,2023-08-01,2023,Q3,292229.0,0.99,453209.0,171454.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2023-09,2023-09-01,2023,Q3,283140.0,0.976,456677.0,173296.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2023-10,2023-10-01,2023,Q4,271843.0,0.952,456725.0,172549.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2023-11,2023-11-01,2023,Q4,264136.0,0.936,457739.0,172535.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2023-12,2023-12-01,2023,Q4,266163.0,0.944,466625.0,178495.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-01,2024-01-01,2024,Q1,267201.0,0.938,463050.0,174985.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-02,2024-02-01,2024,Q1,280407.0,0.964,471113.0,180327.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-03,2024-03-01,2024,Q1,295206.0,0.99,476138.0,183380.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-04,2024-04-01,2024,Q2,305993.0,0.99,474555.0,181360.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-05,2024-05-01,2024,Q2,311294.0,0.99,469556.0,176780.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-06,2024-06-01,2024,Q2,321025.0,0.99,479427.0,183486.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-07,2024-07-01,2024,Q3,314833.0,0.99,474893.0,179249.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-08,2024-08-01,2024,Q3,310451.0,0.99,481468.0,183450.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-09,2024-09-01,2024,Q3,301333.0,0.985,486021.0,186130.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-10,2024-10-01,2024,Q4,289113.0,0.96,485741.0,185118.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-11,2024-11-01,2024,Q4,284729.0,0.957,493425.0,190204.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-004,Dallas Office 04,Dallas-Fort Worth,Office,Development,2024-12,2024-12-01,2024,Q4,281416.0,0.947,493367.0,189350.0,193206.0,Dallas-Fort Worth,Office,Development,Dallas Office 04
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-01,2022-01-01,2022,Q1,180085.0,0.872,312082.0,117866.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-02,2022-02-01,2022,Q1,187044.0,0.887,314254.0,118918.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-03,2022-03-01,2022,Q1,195461.0,0.904,315260.0,119088.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-04,2022-04-01,2022,Q2,206788.0,0.933,320700.0,122627.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-05,2022-05-01,2022,Q2,209953.0,0.93,316693.0,118995.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-06,2022-06-01,2022,Q2,212573.0,0.932,317463.0,118991.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-07,2022-07-01,2022,Q3,211548.0,0.928,319099.0,119637.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-08,2022-08-01,2022,Q3,208248.0,0.921,322965.0,121961.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-09,2022-09-01,2022,Q3,205165.0,0.921,330912.0,127422.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-10,2022-10-01,2022,Q4,196112.0,0.895,329489.0,125724.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-11,2022-11-01,2022,Q4,191695.0,0.884,332202.0,127194.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2022-12,2022-12-01,2022,Q4,186704.0,0.862,327322.0,122899.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-01,2023-01-01,2023,Q1,189254.0,0.865,327971.0,122805.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-02,2023-02-01,2023,Q1,197754.0,0.885,332248.0,125437.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-03,2023-03-01,2023,Q1,208175.0,0.908,335767.0,127510.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-04,2023-04-01,2023,Q2,216613.0,0.923,335938.0,127046.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-05,2023-05-01,2023,Q2,227962.0,0.954,343857.0,132490.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-06,2023-06-01,2023,Q2,226433.0,0.938,338162.0,127547.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-07,2023-07-01,2023,Q3,229366.0,0.951,345976.0,132898.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-08,2023-08-01,2023,Q3,219136.0,0.916,339851.0,127648.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-09,2023-09-01,2023,Q3,211356.0,0.897,340898.0,127852.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-10,2023-10-01,2023,Q4,206466.0,0.891,346886.0,131784.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-11,2023-11-01,2023,Q4,201589.0,0.88,349347.0,133059.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2023-12,2023-12-01,2023,Q4,200821.0,0.878,352070.0,134535.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-01,2024-01-01,2024,Q1,200816.0,0.868,348007.0,130861.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-02,2024-02-01,2024,Q1,212218.0,0.899,356549.0,136753.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-03,2024-03-01,2024,Q1,222953.0,0.921,359602.0,138490.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-04,2024-04-01,2024,Q2,226941.0,0.916,351956.0,132079.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-05,2024-05-01,2024,Q2,235520.0,0.933,355257.0,133978.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-06,2024-06-01,2024,Q2,241162.0,0.947,360158.0,137098.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-07,2024-07-01,2024,Q3,238792.0,0.938,360193.0,136529.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-08,2024-08-01,2024,Q3,234525.0,0.93,363717.0,138611.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-09,2024-09-01,2024,Q3,226632.0,0.912,365536.0,139397.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-10,2024-10-01,2024,Q4,219532.0,0.898,368837.0,141317.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-11,2024-11-01,2024,Q4,211235.0,0.874,366063.0,138605.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-005,Denver Office 05,Denver,Office,Stabilized,2024-12,2024-12-01,2024,Q4,213029.0,0.883,373473.0,143659.0,124917.0,Denver,Office,Stabilized,Denver Office 05
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-01,2022-01-01,2022,Q1,256024.0,0.912,443680.0,167573.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-02,2022-02-01,2022,Q1,267731.0,0.933,449818.0,171385.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-03,2022-03-01,2022,Q1,278935.0,0.948,449896.0,170595.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-04,2022-04-01,2022,Q2,292754.0,0.971,454023.0,172884.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-05,2022-05-01,2022,Q2,297876.0,0.97,449315.0,168487.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-06,2022-06-01,2022,Q2,310607.0,0.99,463870.0,178704.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-07,2022-07-01,2022,Q3,301153.0,0.971,454258.0,170543.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-08,2022-08-01,2022,Q3,300257.0,0.977,465660.0,178346.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-09,2022-09-01,2022,Q3,288919.0,0.954,465998.0,177746.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-10,2022-10-01,2022,Q4,275690.0,0.924,463188.0,174769.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-11,2022-11-01,2022,Q4,267071.0,0.906,462825.0,173664.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2022-12,2022-12-01,2022,Q4,266531.0,0.905,467271.0,176177.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-01,2023-01-01,2023,Q1,273471.0,0.919,473916.0,180369.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-02,2023-02-01,2023,Q1,280048.0,0.921,470511.0,176952.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-03,2023-03-01,2023,Q1,295325.0,0.947,476331.0,180509.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-04,2023-04-01,2023,Q2,311180.0,0.975,482600.0,184430.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-05,2023-05-01,2023,Q2,319326.0,0.982,481671.0,182870.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-06,2023-06-01,2023,Q2,319765.0,0.974,477547.0,178924.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-07,2023-07-01,2023,Q3,320523.0,0.977,483477.0,182553.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-08,2023-08-01,2023,Q3,313125.0,0.963,485615.0,183331.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-09,2023-09-01,2023,Q3,307725.0,0.96,496331.0,190640.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-10,2023-10-01,2023,Q4,289815.0,0.919,486920.0,182649.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-11,2023-11-01,2023,Q4,283638.0,0.91,491535.0,185290.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2023-12,2023-12-01,2023,Q4,281900.0,0.906,494214.0,186475.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-01,2024-01-01,2024,Q1,291021.0,0.925,504330.0,193320.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-02,2024-02-01,2024,Q1,299711.0,0.934,503546.0,191863.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-03,2024-03-01,2024,Q1,315595.0,0.959,509024.0,195193.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-04,2024-04-01,2024,Q2,323731.0,0.96,502064.0,189055.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-05,2024-05-01,2024,Q2,333472.0,0.972,503008.0,188934.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-06,2024-06-01,2024,Q2,339421.0,0.98,506902.0,191033.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-07,2024-07-01,2024,Q3,336746.0,0.973,507948.0,190988.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-08,2024-08-01,2024,Q3,330112.0,0.962,511960.0,193177.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-09,2024-09-01,2024,Q3,317601.0,0.94,512260.0,192570.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-10,2024-10-01,2024,Q4,305444.0,0.919,513179.0,192432.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-11,2024-11-01,2024,Q4,304026.0,0.925,526866.0,201967.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-006,Phoenix Office 06,Phoenix,Office,Stabilized,2024-12,2024-12-01,2024,Q4,300035.0,0.915,526009.0,200453.0,248503.0,Phoenix,Office,Stabilized,Phoenix Office 06
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-01,2022-01-01,2022,Q1,343386.0,0.912,595077.0,228329.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-02,2022-02-01,2022,Q1,356986.0,0.929,599775.0,230794.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-03,2022-03-01,2022,Q1,368374.0,0.934,594152.0,225366.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-04,2022-04-01,2022,Q2,385347.0,0.954,597623.0,226883.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-05,2022-05-01,2022,Q2,396181.0,0.963,597599.0,225753.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-06,2022-06-01,2022,Q2,403308.0,0.971,602311.0,228209.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-07,2022-07-01,2022,Q3,399680.0,0.962,602877.0,227528.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-08,2022-08-01,2022,Q3,393781.0,0.956,610703.0,232345.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-09,2022-09-01,2022,Q3,379300.0,0.934,611774.0,232040.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-10,2022-10-01,2022,Q4,367641.0,0.92,617676.0,235407.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-11,2022-11-01,2022,Q4,361254.0,0.914,626041.0,240675.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2022-12,2022-12-01,2022,Q4,357146.0,0.905,626133.0,239605.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-01,2023-01-01,2023,Q1,361605.0,0.906,626649.0,238868.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-02,2023-02-01,2023,Q1,368265.0,0.904,618724.0,231771.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-03,2023-03-01,2023,Q1,387792.0,0.928,625471.0,235746.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-04,2023-04-01,2023,Q2,410646.0,0.96,636858.0,243271.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-05,2023-05-01,2023,Q2,426529.0,0.979,643376.0,247127.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-06,2023-06-01,2023,Q2,429287.0,0.976,641110.0,244259.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-07,2023-07-01,2023,Q3,419750.0,0.955,633150.0,237138.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-08,2023-08-01,2023,Q3,419415.0,0.962,650458.0,249137.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-09,2023-09-01,2023,Q3,405809.0,0.945,654530.0,251120.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-10,2023-10-01,2023,Q4,388496.0,0.919,652715.0,248599.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-11,2023-11-01,2023,Q4,380467.0,0.911,659336.0,252525.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2023-12,2023-12-01,2023,Q4,371168.0,0.89,650716.0,244863.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2024-01,2024-01-01,2024,Q1,381105.0,0.904,660442.0,251111.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2024-02,2024-02-01,2024,Q1,393941.0,0.916,661864.0,251072.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2024-03,2024-03-01,2024,Q1,410147.0,0.93,661527.0,249707.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2024-04,2024-04-01,2024,Q2,437741.0,0.969,678878.0,261820.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2024-05,2024-05-01,2024,Q2,444551.0,0.967,670561.0,254323.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2024-06,2024-06-01,2024,Q2,456106.0,0.983,681161.0,261281.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2024-07,2024-07-01,2024,Q3,455638.0,0.982,687283.0,264843.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2024-08,2024-08-01,2024,Q3,438516.0,0.954,680081.0,258198.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2024-09,2024-09-01,2024,Q3,422691.0,0.933,681760.0,258356.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
PROP-007,Austin Industrial 07,Austin,Industrial,Stabilized,2024-10,2024-10-01,2024,Q4,406463.0,0.912,682901.0,258109.0,331302.0,Austin,Industrial,Stabilized,Austin Industrial 07
